ID,Kingdom,Phylum,Class,Order,Family,Genus,Species 
3a073343fcd9a290410ca025d7b9c1bc,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
503ea5fd0853587041124774db239111,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],[Pedosphaeraceae],Pedosphaera,
bde461a8014bff0ca89c15c1cf787175,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
aa1d012e9128a052b2f21e827451c9ea,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
f8157843c601710027040362c5c619ca,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
0e02805cc39b253c1666ea0f0ea70067,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
983a8d5fb0bdb3b74b39d7eef54a3eef,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,
18f788b6f8d0177ce041d1488e5983a1,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
d43fc6643161c864beb97f7a7ef1d032,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
52c737a20eaf2e2c181e31f07d95dca1,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
5d634076d62a4e3f8c238e325ba1957b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
5851a045ac597e66c2c8b35a822ca400,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
92833c54732ce838bca8582c6135d740,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
905629183aae5076b8cf3084f87c9d90,Bacteria,Acidobacteria,[Chloracidobacteria],PK29,,,
01ecc76b4826f8c7904443db9d17d807,Bacteria,Chloroflexi,Ellin6529,,,,
9a44ac1bf0b550ef97cb9bb80b8786f4,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
358f3dea73a0d984f72d8f985d2f84ac,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
81780d2205a220a7332e1738bd268181,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
e7b8bb63c5f47bf0fe978c77ba79ef74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
9fcbb612b45640e18f811642ca31a34f,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
abc2bb636e71962ba67c5261d7ba0814,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
019ba8c5e52c8eb478de119467cd9c88,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
b05c98d79fd47e6d63c98998e95fbd70,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
50f1a584abc30ba7df6a92df77f20ae1,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
625665b21a87fe25124e07f7a29d8049,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
155898aef526fe9c97970e9d5ddfb6ef,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,
fd5e49a66325684d6f2368262932a04d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
a73c964a4930ff2141ff3620e21dff09,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
3e9eff5fb70d4ca747c7d46560079cf3,Bacteria,Acidobacteria,DA052,Ellin6513,,,
bec0f52c6565ec3d77692ce2f38f6883,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
3529be250281f121758030bb4d24b130,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
9069241597f6f46e86ef61e9aae89cbe,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
182ff923def5dfe5937aedb37510d644,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
5aa5072fd8adaf3b1ba9ba9a09b1e45d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
7f6326adfa9f48e11c65acf08e21bed1,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
3ec48dd133c3171c04770b1b77c8dc0b,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
d831a99f1b453836c55802010131a452,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,
6988c8c3b98c61f69425c06c7e41f1dc,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
aa9d2cb15ab1a15559e03fd9478a9658,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,
de2d6d56bb7741970e244e65294ac3c4,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
ca9bb5aaed752e3700ce36a335e1686d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
f31b383838cb094858fe7433512c5486,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
f0ea4e93792b118f83c11da06ef5c956,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
6875d45d9ac70e85f5ab1a995b2b7e51,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
b05690cb49a171b8b31d13eb31617eec,Bacteria,Chlorobi,,,,,
143a26cc2824e95398dfb408880b0a31,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
df1609bdc222a3547abba2dbc4173781,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
908ca832a98e37fdd872da86dd70cc69,Bacteria,,,,,,
03c0cdb169be34ba38332c3f2b310676,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
04fb0e8284ada29621f0aaec8ebffa7b,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
4aca183026406b253d12c5dab94fb7b0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,
03687315754882f2e6ed9d8acde875aa,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
a7ffca1256fa52170031a0461e2d60fd,Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067,,,
9871216ac79f2b5474f7901a5a052a21,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
29cac63120c7e294cb52738534f7f211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
20ac20807c8e680f331b7cb45f5f2c1b,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,,
f8d01af2d97fa52f9aa6fb71022a7869,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
9f32318f84bf4ab8decd178a2632a922,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
c388974194112204c3243d49f8cbd3a4,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
e15f5a97f64bc9086b2a87c42d53ff61,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
2c0105426628f1a5fac7f3aad599f32a,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
840a92ac45c21abaa3931f1b07bb0328,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
327af66d159ccff13548710adc8c4973,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
58e62e2b02d522a4fbfb544b416df430,Bacteria,Chloroflexi,TK10,B07,,,
6b068f5ffe7f9c4d9acd3406a41fe6dd,Bacteria,WPS-2,,,,,
c64d60f90e85f173caf163803052e8f5,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
e85b793e34d36e589ebe25f60aede17f,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
6c240624bb2b2c83dac5e1f6e77e643a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
9f636790f8349a35dad5e938e3de3080,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,,
c2576be007c7ab97682ae7839d493b79,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
56dcb831c30bc7d56ec3bd26694363b2,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
9e0a86d2935182bf6fb553000b3c66a8,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
538bb38544be1a7c51e0c687639452cd,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
936bd7c67ee470d0fe68c5d66b6c0995,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,[Thermodesulfovibrionaceae],,
60d94e53e40dee2347a23b5d9d8d7664,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,
6b18ed8def8c86afebd2592421965afc,Bacteria,Proteobacteria,Betaproteobacteria,IS-44,,,
41f8b92b3ae17415de004a75d5e6293a,Bacteria,Proteobacteria,Betaproteobacteria,,,,
0b7f4420b48b1b3052c2b6466e284e44,Bacteria,Armatimonadetes,Armatimonadia,FW68,,,
1cc0d72c489c4acb8565e2cbabb54f75,Bacteria,Planctomycetes,Phycisphaerae,CCM11a,,,
15357017f49e716611ad42f69941f088,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
250c3d2f728486bf0dc4a8e328593ce7,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
8379a8c56e00789fc52d5b6774b31217,Bacteria,,,,,,
ed1158d3edc3ad3f9dff8ec65b332715,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,,
08b6eb2c6c5eca80f836e1868485904d,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
a7b079467c7093161758821010d92b90,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
9c8ed62237da9b43e14492520b30bc1b,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
af19cb81858aa20e31a84dd9b2381ce9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
b8350da9dba2aa958a80c9ef40fdd61f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,,
64502ab75ffbf6f5f489643c643b4bbf,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
e18c15f05e7db00485ae0906171d9e8f,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
c94576ed91caabe02be0ec529817eb4b,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
a4aa8b3427eb6833ac3a80b58b942dbf,Bacteria,OD1,,,,,
b69031803c8e7cf63b7abdbf6a9e9679,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,[Thermodesulfovibrionaceae],,
7d8dced4b1fd58fe904844f629a2934f,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
eef663a9ec9efd821d1b14e40fc54326,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,gracilis
91d7032402c9d5429e9cdf8805dc808e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,
ff390bc9ef6cc85a508afd724dd88097,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
bec244cdc8ec4fd8d7d683ee17ad5e56,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
449a3475fba05cd2d3f28467eb33e566,Bacteria,WPS-2,,,,,
9ed13a5e103d83f5f9585ab4801b4a0e,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,chondroitinus
e07a80dd9ec006168550407bfee3a9ad,Bacteria,Acidobacteria,Acidobacteria-5,,,,
35e3776c70e2eb851d6bc4006be26bb0,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
b8c04fe105e418dceacdd27a40c215e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
39abf7a616f582b3a630d2932230cdc8,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
3188c58233417e772eb382518a8218c2,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
8e98a8086187df27b280c1faf4e1efaa,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
171280a417ba18c1439c4e0d1e11572f,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
6dc2df6f2e0a7ccf345e9bdde8598ea7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
6bd975a495bea40babebf941ff145f0e,Bacteria,,,,,,
b0ee9bbebdd0c1dcbd4946bb465e702c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
f1c628fdccefa1fd88d94bfd1ea5dbdd,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,,
6e996d967b9b79eb6f346335cb148def,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,
96224c0e4f078c1b73728bca7f551780,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,
387db4e6f7a9676a3c23ed599139d282,Bacteria,Chloroflexi,Gitt-GS-136,,,,
a6049095008d1ec555df8c96d4bb9578,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,sullae
5d8ee223809000ce1dc4e072b2f27633,Bacteria,,,,,,
103c6acd37f3ffb8d1fdb35145de07a4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
129d32ff9f7a554d71cd2eac83e3f44c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
9e74f8ede951df1464e253b309647266,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
0a5aebd4bf5e0831d47c03f62e91099e,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
3d6a359c5882e86e66fa99cb7f1adab8,Bacteria,WPS-2,,,,,
7b2472f35098ba4d20707c6d01ee295f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
3c9e9c06cf6d3230e04e29584bb82134,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
3cfda7b895a0220a05692d8f01e0e98a,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67,,
8a229eb88507641f306f9098da087324,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
75905ce1df255ad1a101970e5088396a,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,
91ac6c194c93bdff550c12eeaeeace3d,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
5a9ce650ff0ac64cc155459a9546c04b,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,
c9306ca0b8b7b65e7536287a58b77404,Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067,,,
6c3aff9450db5b70d6cfc9c5cdb20962,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
6375fc9f54f5719a215ce6cc9d0230c7,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
714b7348bbffbdc860cc939b770e7b36,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,,
22b29b5fadbd2ed98a4b278c1acf898d,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
435c7ad6452fb3023ecf9de4d70df122,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
f931489568cbdbed837bb70e3e113483,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
ca9ea6bcc4bfd293f6fc41bd95b954ff,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
884f68f8c8604e37921bcd5a03a13313,Bacteria,Acidobacteria,DA052,Ellin6513,,,
383ee4c1ca517d5fbd41e84e39a66f0d,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
7c20308e97a7ae84ef214508e1e86f2c,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
5f8d9cc35d8afac1b4394b338220cb7c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
948869aa7220a4cd8583a4886b4acb80,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Gynumella,flava
7c2088bea35e292a2a08f6399e553469,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
e66c8383f46641f995f2c458f46b1db5,Bacteria,Chloroflexi,Anaerolineae,H39,,,
16ba5df7f2d0dc1d4c7713553a4a3791,Archaea,Crenarchaeota,MBGA,NRP-J,,,
1249e662ac775fbbc091a146a8964b79,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,echinoides
d500ae8bf553897b7fc3ba5029133ad8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
0d3f79265c8c40b7e9039a8579beb3ed,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,
a941fd7f89c94c2f0530ef6b1d4d1964,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
bb311c28b1c63fe9d7e0479d445efb30,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,
f9574773a7a8d4f3d49e006f1914650e,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
4e44be65fffb40ea7192cf5a9036fc63,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
c22efa43ed24ee249579f8b00f27e44f,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
a3ca384ceb91ce861b62217196e7256e,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
37a4bf80a9913b0f9218fc06a9e705f3,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
6ad4bc272bbc1005a77537985359344b,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
223322c4c0368ac212e2d3a1843b372d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,
072a0088db42a33cd4de9054ca23d5c7,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
4a3a3ed79c082ff7e9923230734f478f,Bacteria,,,,,,
8d25156e3d075d55063a93f23ff9dc9c,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,
b0498f24aa05b40b5fa045cb01f37bf3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
0ad63d51f3979b23d4c4590c288ac4fe,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
6ec334ff7fa1216b3ed0267b4d3172cf,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
eb08a8afab86be0c91d9e6d35b9fe6b5,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
db8d787d69bebffe212da4f9dccb982c,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
860ec064ec38a1c509119e54996ddaa5,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,
1194966ae8e07d92ac379125b4d87136,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
a74dd3dd05649aca1a0a892b6334d978,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,massiliensis
2bb7d00c71aa58737d1ed40a4271a900,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
d7e937ab8a8f9bb58b258d285accfbe3,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
3e2ba2e6b139e67c86249882b15941b5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
def55181d2a0dc82a2709213f559b664,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,,
4056667bcf503f74d790aececfc54930,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,
662e02cf4648cd3cbe0e5eb0026d96f0,Bacteria,Chloroflexi,Ellin6529,,,,
6591736f45eea5ff3cfd15114a5487a8,Bacteria,Proteobacteria,Betaproteobacteria,,,,
e48f1e87673c80a6baca7d782a7d3a5a,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,
f485066167fc324eba7fd6ad96e36a8f,Bacteria,,,,,,
09160b2b2c0303e20214ee3d440b819c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
a2ed68add12ceaca7cc87dd1fc844924,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
ba982d4f98bc7bcc610bf6260ef97a15,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,
5a3ca4577035e5b2dad4de87e06634dc,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
1748a85659a5308435aeb3eeb0f0c071,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,
d597462421858794c00c8f517d72d582,Bacteria,,,,,,
7dfea35a4884226f9f6ada42746d7bac,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,,
99aead1c2a64e4d6969f0cd3b9949e83,Bacteria,FBP,,,,,
bade27789030c3bb97e078ffdbf0e9d2,Bacteria,Acidobacteria,iii1-8,DS-18,,,
7b8c1e189e25f22eecc719d1cd54e857,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
6de2c0ce2296cbfd0aae24c9eec6c257,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
60eb911e2decdcec316397b53010db6f,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
2bb3e2ff19dbde7596116be8f5d9d458,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
7d2b09d5394b5fb02c1897ab53003014,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
8186b007915223d36140c4fe0f99a159,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
401035a10db2c2ef9e6ed95e0339542e,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,
67782d931348f0ca15a527c6b412f62d,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
7da0b00040ce78ecd3c24d17438a8d42,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
03e47f596ec69183a4160623a95c267a,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,
f3818e57cf209183ffbcfac515e7b08b,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
01ac851eb5d42082197b5f6bfcc0f8c0,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,
7d2fee67e4eee36bc2e88eec0012493c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
e7371e87e94ec73b6916c50ea5c224c9,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
e9b7781fd95e3bfc4d01f2cf4a694a0b,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
4037761fc5ba13ecac60e15580523d3a,Bacteria,Chloroflexi,Ellin6529,,,,
997bca59c5cef641dab67fdd7231746f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
4390faa709834c1751983cc08df1210f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
0a80fede1369bdf6337b823339f23613,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
2bf273b4cfd826ccaf377afab7f3c78f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
906bb6d7825ae7d794d8f257909e3458,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
8ca8b9932c4c1e1febdf55b0627cd277,Bacteria,Proteobacteria,Betaproteobacteria,A21b,EB1003,,
567bbefd6249c5b1f0c929f0a958ab35,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,
0a7d36944e059864f3abffdd551dbb9e,Bacteria,Chloroflexi,Anaerolineae,CFB-26,,,
b4129d51526b2f3cb8cd98a7c67a1566,Bacteria,,,,,,
2c6426fd96e13efa8082a61a15a0287d,Bacteria,Proteobacteria,Deltaproteobacteria,Sva0853,JTB36,,
56b8a64c6340d377af4c50b31ff1cdff,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,
4510b4d2e27f8dc8c484a55a882dceca,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
1388f54f0719c4b243de125136fb8b81,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
edd738916067160441553f3e4857e4b8,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
d7fa0ff1f9f1baee0d7c6f324528fbe4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,bowmanii
513800ee4706eab0a08df326dc83bc7b,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
bbcbffdb82f5201f7e2cf4c6eb73797a,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
4fff372ab3b60140624b19e50be559bd,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
a9994a167025639a59b439e838aaee83,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,AKIW874,,
b6308af18c3ce7b0ba969ed11a88b85d,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
b4566c2791cd7d7d299a566b9c5dd2e5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,reticuliscabiei
8aac0a3beea0ada38384e8f3d4db52cd,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
0e925846f2d06ac4efd3e5fd28885a20,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
851d1c822b0df40815bbaaeb40e2d79b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,
